source,target,isSourceSelected,isTargetSelected,frequency
asparagus,coriander,0,0,6
asparagus,coriander powder,0,0,0
asparagus,corn,0,0,11
asparagus,corn flakes,0,0,1
asparagus,cornflour,0,0,1
asparagus,cornmeal,0,0,2
asparagus,cornstarch,0,0,57
asparagus,couscous,0,0,4
asparagus,crabmeat,0,0,15
asparagus,cracker,0,0,5
asparagus,cranberries,0,0,0
asparagus,cranberry juice,0,0,0
asparagus,cream,0,0,12
asparagus,cream of celery soup,0,0,2
asparagus,cream of chicken soup,0,0,3
asparagus,cream of mushroom soup,0,0,9
asparagus,creamer,0,0,0
asparagus,creole seasoning,0,0,0
asparagus,crisco,0,0,0
asparagus,crumb,0,0,2
asparagus,crushed red pepper flakes,0,0,24
asparagus,cucumber,0,0,8
asparagus,cumin,0,0,9
asparagus,cumin powder,0,0,0
asparagus,currants,0,0,0
asparagus,curry powder,0,0,14
asparagus,dates,0,0,0
asparagus,dill,0,0,32
asparagus,dogs,0,0,0
asparagus,dough,0,0,4
asparagus,dried italian seasoning,0,0,0
asparagus,dried onion flakes,0,0,2
asparagus,dried parsley flakes,0,0,1
asparagus,dry onion soup mix,0,0,1
asparagus,egg,0,0,117
asparagus,egg substitute,0,0,5
asparagus,egg white,0,0,10
asparagus,eggplant,0,0,2
asparagus,enchilada sauce,0,0,0
asparagus,espresso,0,0,0
asparagus,fat,0,0,0
asparagus,fat free sour cream,0,0,1
asparagus,feta,0,0,3
asparagus,fettuccine,0,0,13
asparagus,fillet,0,0,27
asparagus,filling,0,0,0
asparagus,fish sauce,0,0,6
asparagus,floret,0,0,5
asparagus,florets,0,0,8
asparagus,flour,0,0,98
asparagus,fraiche,0,0,2
asparagus,fresh lemon juice,0,0,81
asparagus,fresh lemon rind,0,0,5
asparagus,fresh lime juice,0,0,5
asparagus,fresh orange juice,0,0,4
asparagus,frosting,0,0,0
asparagus,frozen whipped topping,0,0,0
asparagus,fruit,0,0,0
asparagus,garlic,0,0,151
asparagus,garlic powder,0,0,32
asparagus,gelatin,0,0,1
asparagus,ghee,0,0,0
asparagus,ginger,0,0,57
asparagus,gingerroot,0,0,10
asparagus,gorgonzola,0,0,4
asparagus,graham cracker crumbs,0,0,0
asparagus,granular,0,0,0
asparagus,granules,0,0,9
asparagus,grapes,0,0,1
asparagus,gravy,0,0,1
asparagus,green food coloring,0,0,0
asparagus,greens,0,0,16
asparagus,grenadine,0,0,0
asparagus,guacamole,0,0,0
asparagus,gum,0,0,0
asparagus,half-and-half,0,0,19
asparagus,half-and-half cream,0,0,7
asparagus,halves,0,0,19
asparagus,ham,0,0,36
asparagus,hamburger,0,0,0
asparagus,hazelnuts,0,0,4
asparagus,heavy cream,0,0,41
asparagus,heavy whipping cream,0,0,5
asparagus,herbs,0,0,7
asparagus,hoisin sauce,0,0,4
asparagus,honey,0,0,32
asparagus,horseradish,0,0,2
asparagus,hot pepper sauce,0,0,7
asparagus,hot sauce,0,0,1
asparagus,ice,0,0,0
asparagus,ice cube,0,0,1
asparagus,italian dressing,0,0,5
asparagus,italian salad dressing,0,0,3
asparagus,italian seasoning,0,0,8
asparagus,jalapeno,0,0,3
asparagus,jam,0,0,0
asparagus,jelly,0,0,0
asparagus,juice and zest of,0,0,5
asparagus,juice of,0,0,23
asparagus,kahlua,0,0,0
asparagus,kale,0,0,0
asparagus,ketchup,0,0,1
asparagus,kielbasa,0,0,1
asparagus,krispies,0,0,0
asparagus,lamb,0,0,1
asparagus,lard,0,0,0
asparagus,leaf,0,0,83
asparagus,leave,0,0,4
asparagus,leek,0,0,30
asparagus,lemon,0,0,86
asparagus,lemon extract,0,0,1
asparagus,lemon juice,0,0,114
asparagus,lemon peel,0,0,13
asparagus,lemon rind,0,0,3
asparagus,lemon slice,0,0,3
asparagus,lemongrass,0,0,1
asparagus,lentils,0,0,0
asparagus,lettuce,0,0,13
asparagus,light cream,0,0,4
asparagus,light sour cream,0,0,2
asparagus,light soy sauce,0,0,7
asparagus,lime,0,0,7
asparagus,lime juice,0,0,6
asparagus,linguine,0,0,18
asparagus,liqueur,0,0,0
asparagus,liquid smoke,0,0,1
asparagus,loin,0,0,1
asparagus,low sodium soy sauce,0,0,10
asparagus,low-fat sour cream,0,0,3
asparagus,macaroni,0,0,4
asparagus,mace,0,0,1
asparagus,mango,0,0,2
asparagus,mangoes,0,0,1
asparagus,margarine,0,0,10
asparagus,marinara sauce,0,0,0
asparagus,marinated artichoke hearts,0,0,3
asparagus,marjoram,0,0,4
asparagus,marmalade,0,0,1
asparagus,marnier,0,0,0
asparagus,marshmallows,0,0,0
asparagus,masala,0,0,2
asparagus,mayonnaise,0,0,50
asparagus,meat,0,0,2
asparagus,milk,0,0,114
asparagus,mint,0,0,13
asparagus,mirin,0,0,0
asparagus,"mix""",0,0,0
asparagus,molasses,0,0,1
asparagus,mushroom,0,0,36
asparagus,mushrooms,0,0,104
asparagus,mustard,0,0,106
asparagus,mustard powder,0,0,0
asparagus,nectar,0,0,1
asparagus,nonfat dry milk powder,0,0,0
asparagus,nonfat sour cream,0,0,1
asparagus,nonstick cooking spray,0,0,3
asparagus,noodles,0,0,21
asparagus,nutmeg,0,0,30
asparagus,nuts,0,0,31
asparagus,oatmeal,0,0,0
asparagus,oats,0,0,1
asparagus,oil,0,0,675
asparagus,okra,0,0,0
asparagus,old bay seasoning,0,0,2
asparagus,olive,0,0,17
asparagus,onion,0,0,261
asparagus,onion powder,0,0,7
asparagus,onion soup mix,0,0,0
asparagus,onions,0,0,65
asparagus,orange,0,0,15
asparagus,orange juice,0,0,21
asparagus,orange peel,0,0,2
asparagus,orange rind,0,0,4
asparagus,oregano,0,0,35
asparagus,oyster sauce,0,0,10
asparagus,pancetta,0,0,5
asparagus,paprika,0,0,24
asparagus,parsley,0,0,109
asparagus,parsley flakes,0,0,1
asparagus,parsnips,0,0,0
asparagus,pasta,0,0,113
asparagus,pasta sauce,0,0,0
asparagus,paste,0,0,12
asparagus,pastry,0,0,9
asparagus,pea,0,0,8
asparagus,peaches,0,0,1
asparagus,peanuts,0,0,5
asparagus,pear,0,0,1
asparagus,pears,0,0,0
asparagus,peas,0,0,55
asparagus,pecans,0,0,8
asparagus,pectin,0,0,0
asparagus,penne,0,0,16
asparagus,pepper,0,0,742
asparagus,peppercorn,0,0,2
asparagus,peppercorns,0,0,3
asparagus,pepperoni,0,0,0
asparagus,pesto sauce,0,0,10
asparagus,pickle,0,0,0
asparagus,pickles,0,0,1
asparagus,pie crust,0,0,2
asparagus,pimiento,0,0,3
asparagus,pineapple,0,0,2
asparagus,pineapple juice,0,0,0
asparagus,pistachios,0,0,3
asparagus,pizza sauce,0,0,0
asparagus,pods,0,0,4
asparagus,popcorn,0,0,0
asparagus,pork,0,0,1
asparagus,potato,0,0,25
asparagus,potatoes,0,0,38
asparagus,poultry seasoning,0,0,3
asparagus,prawns,0,0,3
asparagus,preserves,0,0,0
asparagus,prosciutto,0,0,29
asparagus,pudding,0,0,0
asparagus,pumpkin,0,0,0
asparagus,pure vanilla extract,0,0,0
asparagus,puree,0,0,2
asparagus,quinoa,0,0,4
asparagus,radish,0,0,3
asparagus,radishes,0,0,5
asparagus,raisin,0,0,0
asparagus,ranch dressing,0,0,1
asparagus,raspberries,0,0,0
asparagus,red chili powder,0,0,0
asparagus,red food coloring,0,0,0
asparagus,red pepper flakes,0,0,23
asparagus,reduced sodium soy sauce,0,0,9
asparagus,refrigerated crescent dinner rolls,0,0,5
asparagus,relish,0,0,0
asparagus,rhubarb,0,0,0
asparagus,rib,0,0,9
asparagus,rice,0,0,80
asparagus,rind of,0,0,6
asparagus,rosemary,0,0,24
asparagus,round,0,0,0
asparagus,rum,0,0,0
asparagus,saffron,0,0,6
asparagus,sage,0,0,7
asparagus,salami,0,0,0
asparagus,salmon,0,0,13
asparagus,salsa,0,0,3
asparagus,salt,0,0,548
asparagus,sauerkraut,0,0,0
asparagus,sausage,0,0,12
asparagus,scallion,0,0,41
asparagus,scallops,0,0,5
asparagus,schnapps,0,0,0
asparagus,seasoned bread crumbs,0,0,2
asparagus,seasoning,0,0,2
asparagus,sec,0,0,1
asparagus,seed,0,0,60
asparagus,shallot,0,0,82
asparagus,shell,0,0,7
asparagus,sherry,0,0,10
asparagus,shortening,0,0,0
asparagus,shoulder,0,0,0
asparagus,shrimp,0,0,45
asparagus,sirloin,0,0,2
asparagus,skewers,0,0,0
asparagus,skinless chicken breast,0,0,2
asparagus,soda,0,0,1
asparagus,sour cream,0,0,24
asparagus,soy sauce,0,0,84
asparagus,soymilk,0,0,2
asparagus,spaghetti,0,0,11
asparagus,spaghetti sauce,0,0,0
asparagus,spears,0,0,1
asparagus,spice,0,0,0
asparagus,spices,0,0,5
asparagus,spinach,0,0,25
asparagus,splenda sugar substitute,0,0,2
asparagus,spread,0,0,2
asparagus,sprig,0,0,3
asparagus,sprigs,0,0,0
asparagus,sprinkles,0,0,0
asparagus,sprout,0,0,1
asparagus,sprouts,0,0,2
asparagus,starch,0,0,0
asparagus,steak,0,0,16
asparagus,stick,0,0,0
asparagus,strawberry,0,0,10
asparagus,sugar,0,0,113
asparagus,sweetener,0,0,0
asparagus,syrup,0,0,2
asparagus,tabasco sauce,0,0,4
asparagus,taco seasoning,0,0,0
asparagus,taco seasoning mix,0,0,0
asparagus,tahini,0,0,3
asparagus,tarragon,0,0,34
asparagus,tartar,0,0,0
asparagus,tea,0,0,0
asparagus,tenderloin,0,0,3
asparagus,tenders,0,0,1
asparagus,tequila,0,0,0
asparagus,teriyaki sauce,0,0,2
asparagus,thighs,0,0,4
asparagus,thyme,0,0,57
asparagus,tofu,0,0,6
asparagus,tomato,0,0,123
asparagus,tomato juice,0,0,0
asparagus,tomato sauce,0,0,3
asparagus,tomato soup,0,0,0
asparagus,tortellini,0,0,5
asparagus,tortilla,0,0,0
asparagus,tortillas,0,0,5
asparagus,tuna,0,0,6
asparagus,turkey,0,0,1
asparagus,turmeric,0,0,4
asparagus,turmeric powder,0,0,0
asparagus,unsweetened cocoa powder,0,0,0
asparagus,vanilla,0,0,0
asparagus,vanilla essence,0,0,0
asparagus,vanilla extract,0,0,0
asparagus,vanilla ice cream,0,0,0
asparagus,vanilla instant pudding mix,0,0,0
asparagus,vegetable oil cooking spray,0,0,2
asparagus,vegetable shortening,0,0,0
asparagus,vegetable stock,0,0,17
asparagus,vegetables,0,0,1
asparagus,vermouth,0,0,4
asparagus,vinegar,0,0,180
asparagus,vodka,0,0,2
asparagus,wafers,0,0,0
asparagus,walnuts,0,0,16
asparagus,water,0,0,136
asparagus,watermelon,0,0,0
asparagus,wedge,0,0,5
asparagus,wedges,0,0,1
asparagus,weed,0,0,5
asparagus,wheat germ,0,0,0
asparagus,whip,0,0,0
asparagus,whipped cream,0,0,0
asparagus,whipped topping,0,0,0
asparagus,whipping cream,0,0,13
asparagus,whiskey,0,0,0
asparagus,white cake mix,0,0,0
asparagus,wine,0,0,87
asparagus,wings,0,0,0
asparagus,worcestershire sauce,0,0,18
asparagus,wrappers,0,0,0
asparagus,yeast,0,0,1
asparagus,yellow cake mix,0,0,0
asparagus,yellow squash,0,0,5
asparagus,yoghurt,0,0,0
asparagus,yogurt,0,0,11
asparagus,yolk,0,0,9
asparagus,zest,0,0,60
asparagus,zest of,0,0,20
asparagus,zucchini,0,0,40
avocado,bacon,0,0,123
avocado,bacon bits,0,0,7
avocado,bags,0,0,0
avocado,baguette,0,0,10
avocado,baking powder,0,0,10
avocado,banana,0,0,21
avocado,barbecue sauce,0,0,4
avocado,barley,0,0,2
avocado,basil,0,0,59
avocado,bean,0,0,215
avocado,beef,0,0,60
avocado,beef bouillon cube,0,0,1
avocado,beef stock,0,0,2
avocado,beer,0,0,6
avocado,beets,0,0,5
avocado,berries,0,0,2
avocado,biscuits,0,0,0
avocado,bisquick,0,0,1
avocado,bisquick baking mix,0,0,0
avocado,blackberries,0,0,1
avocado,blueberries,0,0,4
avocado,boneless chicken breast,0,0,3
avocado,boneless skinless chicken breast,0,0,50
avocado,bouillon,0,0,3
avocado,bourbon,0,0,0
avocado,bran,0,0,0
avocado,brandy,0,0,1
avocado,bread,0,0,152
avocado,breadcrumb,0,0,24
avocado,brisket,0,0,3
avocado,broccoli,0,0,10
avocado,broth,0,0,87
avocado,browns,0,0,3
avocado,buns,0,0,31
avocado,butter,0,0,133
avocado,buttermilk,0,0,18
avocado,butternut squash,0,0,1
avocado,cabbage,0,0,33
avocado,cacao,0,0,0
avocado,cajun seasoning,0,0,3
avocado,cake,0,0,0
avocado,candies,0,0,0
avocado,capers,0,0,17
avocado,capsicum,0,0,6
avocado,cardamom,0,0,1
avocado,carrot,0,0,58
avocado,cashews,0,0,3
avocado,catsup,0,0,1
avocado,cauliflower,0,0,4
avocado,cayenne,0,0,24
avocado,celery,0,0,40
avocado,cereal,0,0,0
avocado,cheese,0,0,598
avocado,cherry,0,0,0
avocado,chestnuts,0,0,0
avocado,chicken,0,0,67
avocado,chicken bouillon cube,0,0,2
avocado,chicken breast,0,0,35
avocado,chicken pieces,0,0,1
avocado,chicken stock,0,0,22
avocado,chickpeas,0,0,10
avocado,chile,0,0,43
avocado,chili,0,0,100
avocado,chili powder,0,0,162
avocado,chili sauce,0,0,5
avocado,chip,0,0,4
avocado,chips,0,0,112
avocado,chives,0,0,34
avocado,chocolate,0,0,3
avocado,chops,0,0,2
avocado,choy,0,0,0
avocado,chuck,0,0,5
avocado,chunks,0,0,2
avocado,chutney,0,0,3
avocado,cider,0,0,0
avocado,cilantro,0,0,517
avocado,cinnamon,0,0,15
avocado,clams,0,0,0
avocado,clove,0,0,432
avocado,cocoa,0,0,3
avocado,cocoa powder,0,0,6
avocado,coconut,0,0,5
avocado,coffee,0,0,0
avocado,concentrate,0,0,2
avocado,condensed cream of chicken soup,0,0,0
avocado,condensed cream of mushroom soup,0,0,0
avocado,cooked chicken breast,0,0,13
avocado,cookies,0,0,0
avocado,cooking spray,0,0,8
avocado,coriander,0,0,44
avocado,coriander powder,0,0,2
avocado,corn,0,0,125
avocado,corn flakes,0,0,0
avocado,cornflour,0,0,0
avocado,cornmeal,0,0,7
avocado,cornstarch,0,0,8
avocado,couscous,0,0,4
avocado,crabmeat,0,0,30
avocado,cracker,0,0,1
avocado,cranberries,0,0,10
avocado,cranberry juice,0,0,0
avocado,cream,0,0,5
avocado,cream of celery soup,0,0,1
avocado,cream of chicken soup,0,0,3
avocado,cream of mushroom soup,0,0,2
avocado,creamer,0,0,0
avocado,creole seasoning,0,0,4
avocado,crisco,0,0,0
avocado,crumb,0,0,0
avocado,crushed red pepper flakes,0,0,17
avocado,cucumber,0,0,137
avocado,cumin,0,0,259
avocado,cumin powder,0,0,5
avocado,currants,0,0,1
avocado,curry powder,0,0,17
avocado,dates,0,0,6
avocado,dill,0,0,30
avocado,dogs,0,0,2
avocado,dough,0,0,5
avocado,dried italian seasoning,0,0,1
avocado,dried onion flakes,0,0,2
avocado,dried parsley flakes,0,0,2
avocado,dry onion soup mix,0,0,1
avocado,egg,0,0,145
avocado,egg substitute,0,0,2
avocado,egg white,0,0,8
avocado,eggplant,0,0,6
avocado,enchilada sauce,0,0,5
avocado,espresso,0,0,0
avocado,fat,0,0,1
avocado,fat free sour cream,0,0,5
avocado,feta,0,0,3
avocado,fettuccine,0,0,3
avocado,fillet,0,0,51
avocado,filling,0,0,0
avocado,fish sauce,0,0,4
avocado,floret,0,0,1
avocado,florets,0,0,3
avocado,flour,0,0,59
avocado,fraiche,0,0,2
avocado,fresh lemon juice,0,0,87
avocado,fresh lemon rind,0,0,0
avocado,fresh lime juice,0,0,154
avocado,fresh orange juice,0,0,11
avocado,frosting,0,0,0
avocado,frozen whipped topping,0,0,0
avocado,fruit,0,0,2
avocado,garlic,0,0,170
avocado,garlic powder,0,0,95
avocado,gelatin,0,0,7
avocado,ghee,0,0,0
avocado,ginger,0,0,30
avocado,gingerroot,0,0,9
avocado,gorgonzola,0,0,3
avocado,graham cracker crumbs,0,0,0
avocado,granular,0,0,0
avocado,granules,0,0,3
avocado,grapes,0,0,7
avocado,gravy,0,0,0
avocado,green food coloring,0,0,1
avocado,greens,0,0,53
avocado,grenadine,0,0,0
avocado,guacamole,0,0,3
avocado,gum,0,0,0
avocado,half-and-half,0,0,7
avocado,half-and-half cream,0,0,2
avocado,halves,0,0,28
avocado,ham,0,0,20
avocado,hamburger,0,0,4
avocado,hazelnuts,0,0,2
avocado,heavy cream,0,0,19
avocado,heavy whipping cream,0,0,2
avocado,herbs,0,0,9
avocado,hoisin sauce,0,0,0
avocado,honey,0,0,58
avocado,horseradish,0,0,12
avocado,hot pepper sauce,0,0,32
avocado,hot sauce,0,0,69
avocado,ice,0,0,11
avocado,ice cube,0,0,7
avocado,italian dressing,0,0,11
avocado,italian salad dressing,0,0,8
avocado,italian seasoning,0,0,2
avocado,jalapeno,0,0,145
avocado,jam,0,0,3
avocado,jelly,0,0,1
avocado,juice and zest of,0,0,6
avocado,juice of,0,0,150
avocado,kahlua,0,0,0
avocado,kale,0,0,2
avocado,ketchup,0,0,21
avocado,kielbasa,0,0,0
avocado,krispies,0,0,0
avocado,lamb,0,0,1
avocado,lard,0,0,0
avocado,leaf,0,0,210
avocado,leave,0,0,1
avocado,leek,0,0,4
avocado,lemon,0,0,108
avocado,lemon extract,0,0,0
avocado,lemon juice,0,0,238
avocado,lemon peel,0,0,7
avocado,lemon rind,0,0,3
avocado,lemon slice,0,0,0
avocado,lemongrass,0,0,1
avocado,lentils,0,0,2
avocado,lettuce,0,0,243
avocado,light cream,0,0,6
avocado,light sour cream,0,0,12
avocado,light soy sauce,0,0,1
avocado,lime,0,0,243
avocado,lime juice,0,0,234
avocado,linguine,0,0,3
avocado,liqueur,0,0,1
avocado,liquid smoke,0,0,2
avocado,loin,0,0,0
avocado,low sodium soy sauce,0,0,6
avocado,low-fat sour cream,0,0,6
avocado,macaroni,0,0,0
avocado,mace,0,0,0
avocado,mango,0,0,49
avocado,mangoes,0,0,14
avocado,margarine,0,0,2
avocado,marinara sauce,0,0,1
avocado,marinated artichoke hearts,0,0,2
avocado,marjoram,0,0,7
avocado,marmalade,0,0,0
avocado,marnier,0,0,0
avocado,marshmallows,0,0,0
avocado,masala,0,0,0
avocado,mayonnaise,0,0,236
avocado,meat,0,0,9
avocado,milk,0,0,64
avocado,mint,0,0,14
avocado,mirin,0,0,1
avocado,"mix""",0,0,3
avocado,molasses,0,0,2
avocado,mushroom,0,0,14
avocado,mushrooms,0,0,40
avocado,mustard,0,0,136
avocado,mustard powder,0,0,1
avocado,nectar,0,0,4
avocado,nonfat dry milk powder,0,0,0
avocado,nonfat sour cream,0,0,9
avocado,nonstick cooking spray,0,0,2
avocado,noodles,0,0,2
avocado,nutmeg,0,0,6
avocado,nuts,0,0,18
avocado,oatmeal,0,0,0
avocado,oats,0,0,0
avocado,oil,0,0,718
avocado,okra,0,0,0
avocado,old bay seasoning,0,0,5
avocado,olive,0,0,128
avocado,onion,0,0,740
avocado,onion powder,0,0,30
avocado,onion soup mix,0,0,0
avocado,onions,0,0,244
avocado,orange,0,0,50
avocado,orange juice,0,0,25
avocado,orange peel,0,0,3
avocado,orange rind,0,0,3
avocado,oregano,0,0,82
avocado,oyster sauce,0,0,0
avocado,pancetta,0,0,2
avocado,paprika,0,0,54
avocado,parsley,0,0,130
avocado,parsley flakes,0,0,0
avocado,parsnips,0,0,0
avocado,pasta,0,0,38
avocado,pasta sauce,0,0,1
avocado,paste,0,0,22
avocado,pastry,0,0,1
avocado,pea,0,0,1
avocado,peaches,0,0,1
avocado,peanuts,0,0,5
avocado,pear,0,0,4
avocado,pears,0,0,1
avocado,peas,0,0,38
avocado,pecans,0,0,15
avocado,pectin,0,0,0
avocado,penne,0,0,0
avocado,pepper,0,0,1049
avocado,peppercorn,0,0,0
avocado,peppercorns,0,0,6
avocado,pepperoni,0,0,0
avocado,pesto sauce,0,0,4
avocado,pickle,0,0,2
avocado,pickles,0,0,2
avocado,pie crust,0,0,1
avocado,pimiento,0,0,6
avocado,pineapple,0,0,11
avocado,pineapple juice,0,0,3
avocado,pistachios,0,0,4
avocado,pizza sauce,0,0,0
avocado,pods,0,0,0
avocado,popcorn,0,0,1
avocado,pork,0,0,3
avocado,potato,0,0,14
avocado,potatoes,0,0,38
avocado,poultry seasoning,0,0,2
avocado,prawns,0,0,15
avocado,preserves,0,0,2
avocado,prosciutto,0,0,8
avocado,pudding,0,0,0
avocado,pumpkin,0,0,1
avocado,pure vanilla extract,0,0,1
avocado,puree,0,0,5
avocado,quinoa,0,0,16
avocado,radish,0,0,10
avocado,radishes,0,0,17
avocado,raisin,0,0,9
avocado,ranch dressing,0,0,19
avocado,raspberries,0,0,0
avocado,red chili powder,0,0,3
avocado,red food coloring,0,0,0
avocado,red pepper flakes,0,0,17
avocado,reduced sodium soy sauce,0,0,0
avocado,refrigerated crescent dinner rolls,0,0,3
avocado,relish,0,0,1
avocado,rhubarb,0,0,0
avocado,rib,0,0,14
avocado,rice,0,0,56
avocado,rind of,0,0,0
avocado,rosemary,0,0,3
avocado,round,0,0,0
avocado,rum,0,0,2
avocado,saffron,0,0,2
avocado,sage,0,0,2
avocado,salami,0,0,1
avocado,salmon,0,0,21
avocado,salsa,0,0,214
avocado,salt,0,0,919
avocado,sauerkraut,0,0,0
avocado,sausage,0,0,18
avocado,scallion,0,0,72
avocado,scallops,0,0,7
avocado,schnapps,0,0,0
avocado,seasoned bread crumbs,0,0,0
avocado,seasoning,0,0,5
avocado,sec,0,0,3
avocado,seed,0,0,55
avocado,shallot,0,0,38
avocado,shell,0,0,8
avocado,sherry,0,0,8
avocado,shortening,0,0,0
avocado,shoulder,0,0,1
avocado,shrimp,0,0,97
avocado,sirloin,0,0,2
avocado,skewers,0,0,2
avocado,skinless chicken breast,0,0,1
avocado,soda,0,0,5
avocado,sour cream,0,0,274
avocado,soy sauce,0,0,27
avocado,soymilk,0,0,4
avocado,spaghetti,0,0,3
avocado,spaghetti sauce,0,0,0
avocado,spears,0,0,3
avocado,spice,0,0,0
avocado,spices,0,0,0
avocado,spinach,0,0,52
avocado,splenda sugar substitute,0,0,1
avocado,spread,0,0,1
avocado,sprig,0,0,6
avocado,sprigs,0,0,0
avocado,sprinkles,0,0,0
avocado,sprout,0,0,25
avocado,sprouts,0,0,22
avocado,starch,0,0,0
avocado,steak,0,0,35
avocado,stick,0,0,1
avocado,strawberry,0,0,20
avocado,sugar,0,0,159
avocado,sweetener,0,0,0
avocado,syrup,0,0,9
avocado,tabasco sauce,0,0,64
avocado,taco seasoning,0,0,29
avocado,taco seasoning mix,0,0,30
avocado,tahini,0,0,6
avocado,tarragon,0,0,14
avocado,tartar,0,0,0
avocado,tea,0,0,1
avocado,tenderloin,0,0,7
avocado,tenders,0,0,1
avocado,tequila,0,0,10
avocado,teriyaki sauce,0,0,1
avocado,thighs,0,0,7
avocado,thyme,0,0,18
avocado,tofu,0,0,13
avocado,tomato,0,0,858
avocado,tomato juice,0,0,12
avocado,tomato sauce,0,0,20
avocado,tomato soup,0,0,0
avocado,tortellini,0,0,0
avocado,tortilla,0,0,28
avocado,tortillas,0,0,202
avocado,tuna,0,0,13
avocado,turkey,0,0,31
avocado,turmeric,0,0,2
avocado,turmeric powder,0,0,0
avocado,unsweetened cocoa powder,0,0,2
avocado,vanilla,0,0,6
avocado,vanilla essence,0,0,1
avocado,vanilla extract,0,0,6
avocado,vanilla ice cream,0,0,4
avocado,vanilla instant pudding mix,0,0,0
avocado,vegetable oil cooking spray,0,0,0
avocado,vegetable shortening,0,0,0
avocado,vegetable stock,0,0,7
avocado,vegetables,0,0,2
avocado,vermouth,0,0,2
avocado,vinegar,0,0,278
avocado,vodka,0,0,0
avocado,wafers,0,0,0
avocado,walnuts,0,0,16
avocado,water,0,0,135
avocado,watermelon,0,0,3
avocado,wedge,0,0,32
avocado,wedges,0,0,9
avocado,weed,0,0,13
avocado,wheat germ,0,0,0
avocado,whip,0,0,2
avocado,whipped cream,0,0,0
avocado,whipped topping,0,0,0
avocado,whipping cream,0,0,5
avocado,whiskey,0,0,0
avocado,white cake mix,0,0,0
avocado,wine,0,0,25
avocado,wings,0,0,0
avocado,worcestershire sauce,0,0,37
avocado,wrappers,0,0,3
avocado,yeast,0,0,2
avocado,yellow cake mix,0,0,0
avocado,yellow squash,0,0,2
avocado,yoghurt,0,0,4
avocado,yogurt,0,0,67
avocado,yolk,0,0,5
avocado,zest,0,0,35
avocado,zest of,0,0,6
avocado,zucchini,0,0,24
bacon,bacon bits,0,0,6
bacon,bags,0,0,1
bacon,baguette,0,0,11
bacon,baking powder,0,0,100
bacon,banana,0,0,12
bacon,barbecue sauce,0,0,134
bacon,barley,0,0,12
bacon,basil,0,0,181
bacon,bean,0,0,724
bacon,beef,0,0,349
bacon,beef bouillon cube,0,0,22
bacon,beef stock,0,0,48
bacon,beer,0,0,74
bacon,beets,0,0,6
bacon,berries,0,0,9
bacon,biscuits,0,0,27
bacon,bisquick,0,0,18
bacon,bisquick baking mix,0,0,8
bacon,blackberries,0,0,0
bacon,blueberries,0,0,1
bacon,boneless chicken breast,0,0,24
bacon,boneless skinless chicken breast,0,0,147
bacon,bouillon,0,0,12
bacon,bourbon,0,0,17
bacon,bran,0,0,0
bacon,brandy,0,0,8
bacon,bread,0,0,412
bacon,breadcrumb,0,0,217
bacon,brisket,0,0,5
bacon,broccoli,0,0,127
bacon,broth,0,0,453
bacon,browns,0,0,48
bacon,buns,0,0,70
bacon,butter,0,0,1360
bacon,buttermilk,0,0,61
bacon,butternut squash,0,0,14
bacon,cabbage,0,0,178
bacon,cacao,0,0,0
bacon,cajun seasoning,0,0,22
bacon,cake,0,0,1
bacon,candies,0,0,0
bacon,capers,0,0,15
bacon,capsicum,0,0,8
bacon,cardamom,0,0,3
bacon,carrot,0,0,323
bacon,cashews,0,0,17
bacon,catsup,0,0,47
bacon,cauliflower,0,0,67
bacon,cayenne,0,0,40
bacon,celery,0,0,355
bacon,cereal,0,0,3
bacon,cheese,0,0,2630
bacon,cherry,0,0,6
bacon,chestnuts,0,0,45
bacon,chicken,0,0,109
bacon,chicken bouillon cube,0,0,32
bacon,chicken breast,0,0,80
bacon,chicken pieces,0,0,6
bacon,chicken stock,0,0,190
bacon,chickpeas,0,0,7
bacon,chile,0,0,18
bacon,chili,0,0,90
